id,kind,labelText,pageRoute,target,sourceFile,line,notes
generated.apps.web.lib.operations.manager.intelligence.operational.ts.router-push.100,button,,dashboard-shared,router.push(t),apps/web/lib/operations/manager-intelligence-operational.ts,100,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ops.incident.hints.ts.router-push.26,button,,dashboard-shared,"router.push(""ai_runtime_failure_cluster: high AI error rate — runbook AI provider degradation / AI runtime failure cluster."")",apps/web/lib/ops/incident-hints.ts,26,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ops.incident.hints.ts.router-push.33,button,,dashboard-shared,router.push(`ai_provider: errors_by_provider suggests ${top[0]} — check provider status if isolated.`),apps/web/lib/ops/incident-hints.ts,33,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ops.incident.hints.ts.router-push.38,button,,dashboard-shared,"router.push(`cron_job_failure: ${input.failedJobCount} failed job(s)${input.dominantJobType ? `; dominant type: ${input.dominantJobType}` : """"} — runbook Job/cron failures.`)",apps/web/lib/ops/incident-hints.ts,38,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.ops.incident.hints.ts.router-push.43,button,,dashboard-shared,"router.push(""upload_media: uploads_stuck > 0 — runbook Upload/media incident."")",apps/web/lib/ops/incident-hints.ts,43,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.policy.rules.ts.router-push.23,button,,dashboard-shared,"router.push(""tier_unknown"")",apps/web/lib/platform/ai-governance/policy.rules.ts,23,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.policy.rules.ts.router-push.28,button,,dashboard-shared,"router.push(""max_image_count_exceeded"")",apps/web/lib/platform/ai-governance/policy.rules.ts,28,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.policy.rules.ts.router-push.33,button,,dashboard-shared,"router.push(""max_image_size_exceeded"")",apps/web/lib/platform/ai-governance/policy.rules.ts,33,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.policy.rules.ts.router-push.37,button,,dashboard-shared,"router.push(""tier_allow"")",apps/web/lib/platform/ai-governance/policy.rules.ts,37,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.redaction.service.ts.router-push.17,button,,dashboard-shared,"router.push(""email"")",apps/web/lib/platform/ai-governance/redaction.service.ts,17,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.ai.governance.redaction.service.ts.router-push.21,button,,dashboard-shared,"router.push(""phone"")",apps/web/lib/platform/ai-governance/redaction.service.ts,21,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.event.processor.service.ts.router-push.160,button,,dashboard-shared,"router.push(""Subscription already exists; no duplicate"")",apps/web/lib/platform/billing-readiness/billing-event-processor.service.ts,160,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.event.processor.service.ts.router-push.378,button,,dashboard-shared,router.push(r),apps/web/lib/platform/billing-readiness/billing-event-processor.service.ts,378,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.event.processor.service.ts.router-push.442,button,,dashboard-shared,router.push(r),apps/web/lib/platform/billing-readiness/billing-event-processor.service.ts,442,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.event.processor.service.ts.router-push.444,button,,dashboard-shared,"router.push({
          status: ""failed"",
          eventId: ev.id,
          updatedSubscriptionId: null,
          updatedCheckoutSessionId: null,
          notes: [resetErr],
          idempotentHit: false,
          error: resetErr,
        })",apps/web/lib/platform/billing-readiness/billing-event-processor.service.ts,444,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.event.processor.service.ts.router-push.456,button,,dashboard-shared,router.push(r),apps/web/lib/platform/billing-readiness/billing-event-processor.service.ts,456,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.116,button,,dashboard-shared,"router.push(""failed_events_pending"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,116,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.123,button,,dashboard-shared,"router.push(""webhook_failed_processing"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,123,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.161,button,,dashboard-shared,"router.push(""webhook_failed_processing"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,161,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.195,button,,dashboard-shared,"router.push(""checkout_created_no_webhook_timeout"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,195,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.287,button,,dashboard-shared,"router.push(""open_billing_overview"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,287,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.290,button,,dashboard-shared,"router.push(""reprocess_failed_event"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,290,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.293,button,,dashboard-shared,"router.push(""reprocess_pending_events"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,293,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.296,button,,dashboard-shared,"router.push(""confirm_pilot_cohort"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,296,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.303,button,,dashboard-shared,"router.push(""start_checkout"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,303,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.execution.service.ts.router-push.309,button,,dashboard-shared,"router.push(""await_webhook"")",apps/web/lib/platform/billing-readiness/billing-pilot-execution.service.ts,309,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.pilot.ops.service.ts.router-push.122,button,,dashboard-shared,"router.push({
        workspaceId: wid,
        inPilotCohort: true,
        liveCheckoutEnabled: true,
        webhookProcessingEnabled: true,
        cohortLabel: null,
        source: ""env"",
        createdAt: null,
        updatedAt: null,
      })",apps/web/lib/platform/billing-readiness/billing-pilot-ops.service.ts,122,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.readiness.repository.ts.router-push.358,button,,dashboard-shared,"router.push(""failed"")",apps/web/lib/platform/billing-readiness/billing-readiness.repository.ts,358,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.billing.readiness.billing.readiness.service.ts.router-push.145,button,,dashboard-shared,"router.push(""request_upgrade"")",apps/web/lib/platform/billing-readiness/billing-readiness.service.ts,145,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.jobs.job.handlers.push.send.test.ts.router-push.30,button,,dashboard-shared,"router.push({ table, id: val, update })",apps/web/lib/platform/jobs/job.handlers/push-send.test.ts,30,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.jobs.job.handlers.push.send.test.ts.router-push.52,button,,dashboard-shared,"router.push({ table, update })",apps/web/lib/platform/jobs/job.handlers/push-send.test.ts,52,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.jobs.job.handlers.push.send.ts.router-push.77,button,,dashboard-shared,router.push(t.device_id),apps/web/lib/platform/jobs/job.handlers/push-send.ts,77,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.add.on.rules.ts.router-push.114,button,,dashboard-shared,router.push(result),apps/web/lib/platform/plan-fit/add-on-rules.ts,114,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.add.on.rules.ts.router-push.116,button,,dashboard-shared,router.push(`Add-on ${code} not allowed for plan ${planCode}; skipped.`),apps/web/lib/platform/plan-fit/add-on-rules.ts,116,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.add.on.rules.ts.router-push.120,button,,dashboard-shared,router.push(code),apps/web/lib/platform/plan-fit/add-on-rules.ts,120,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.orchestration.orchestration.service.ts.router-push.62,button,,dashboard-shared,router.push(`Runtime plan context failed: ${err instanceof Error ? err.message : String(err)}`),apps/web/lib/platform/plan-fit/orchestration/orchestration.service.ts,62,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.orchestration.orchestration.service.ts.router-push.94,button,,dashboard-shared,"router.push(""Latest recommendation has invalid plan code; treat as inconsistent."")",apps/web/lib/platform/plan-fit/orchestration/orchestration.service.ts,94,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.orchestration.orchestration.service.ts.router-push.95,button,,dashboard-shared,"router.push(""Selected plan state has invalid plan code; treat as inconsistent."")",apps/web/lib/platform/plan-fit/orchestration/orchestration.service.ts,95,fallback router.push call; source CTA may be nearby
generated.apps.web.lib.platform.plan.fit.orchestration.setup.readiness.evaluator.ts.router-push.69,button,,dashboard-shared,"router.push(""first_project_created"")",apps/web/lib/platform/plan-fit/orchestration/setup-readiness.evaluator.ts,69,fallback router.push call; source CTA may be nearby
